"AccountId","BillingCity","BillingCountry","BillingPostalCode","BillingState","BillingStreet","BillToContactId","CompanyAuthorizedById","ContractId","CustomerAuthorizedById","EffectiveDate","EndDate","Id","Name","OwnerId","Pricebook2Id","ShippingCity","ShippingCountry","ShippingPostalCode","ShippingState","ShippingStreet","ShipToContactId","Status","Type","SalesAgreementId"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-06-29",,"801B0000000LyeAIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-08-09",,"801B0000000LyeBIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-09-12",,"801B0000000LyeCIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-10-05",,"801B0000000LyeDIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-11-12",,"801B0000000LyeEIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-12-14",,"801B0000000LyeFIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2020-01-15",,"801B0000000LyeGIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2020-01-19",,"801B0000000LyeHIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2020-03-06",,"801B0000000LyeIIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2020-03-18",,"801B0000000LyeJIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2020-05-14",,"801B0000000LyeKIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0XIAQ","2","4887",,,,,,,"2019-01-31",,"801B0000000LyeLIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDUOA2"
"001B0000018KREFIA4","01uB00000011k0LIAQ","7","15785",,,,,,,"2019-09-03",,"801B0000000LyeMIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREFIA4","01uB00000011k0LIAQ","7","15785",,,,,,,"2019-12-05",,"801B0000000LyeNIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREFIA4","01uB00000011k0LIAQ","7","15785",,,,,,,"2020-11-03",,"801B0000000LyeOIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREFIA4","01uB00000011k0LIAQ","7","15785",,,,,,,"2020-05-16",,"801B0000000LyePIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREFIA4","01uB00000011k0LIAQ","7","15785",,,,,,,"2020-08-19",,"801B0000000LyeQIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREFIA4","01uB00000011k0LIAQ","7","15785",,,,,,,"2020-01-22",,"801B0000000LyeRIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","32","970",,,,,,,"2020-01-27",,"801B0000000LyeSIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","35","970",,,,,,,"2020-02-19",,"801B0000000LyeTIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","35","970",,,,,,,"2020-02-29",,"801B0000000LyeUIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","34","970",,,,,,,"2020-04-23",,"801B0000000LyeVIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","30","970",,,,,,,"2020-05-01",,"801B0000000LyeWIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","29","970",,,,,,,"2019-12-09",,"801B0000000LyeXIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","30","970",,,,,,,"2020-07-23",,"801B0000000LyeYIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","29","970",,,,,,,"2020-08-15",,"801B0000000LyeZIAS",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","28","970",,,,,,,"2019-09-09",,"801B0000000LyeaIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","29","970",,,,,,,"2019-10-23",,"801B0000000LyebIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","34","970",,,,,,,"2019-11-23",,"801B0000000LyecIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0bIAA","31","970",,,,,,,"2020-06-01",,"801B0000000LyedIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCtOAM"
"001B0000018KREEIA4","01uB00000011k0XIAQ","5","4025",,,,,,,"2019-01-19",,"801B0000000LyeeIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD2OAM"
"001B0000018KREEIA4","01uB00000011k0XIAQ","5","4025",,,,,,,"2019-02-25",,"801B0000000LyefIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD2OAM"
"001B0000018KREEIA4","01uB00000011k0XIAQ","5","4025",,,,,,,"2020-04-14",,"801B0000000LyegIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD2OAM"
"001B0000018KREFIA4","01uB00000011k0WIAQ","21","4560",,,,,,,"2021-01-28",,"801B0000000LyesIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","19","4560",,,,,,,"2021-04-18",,"801B0000000LyetIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","19","4560",,,,,,,"2021-08-20",,"801B0000000LyeuIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","21","4560",,,,,,,"2020-03-10",,"801B0000000LyevIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0QIAQ","27","4320",,,,,,,"2019-06-18",,"801B0000000LyewIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREFIA4","01uB00000011k0QIAQ","25","4320",,,,,,,"2019-11-21",,"801B0000000LyexIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KRFOIA4","01uB00000011k0PIAQ","7","3600",,,,,,,"2019-06-01",,"801B0000000Lyf2IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCsOAM"
"001B0000018KREFIA4","01uB00000011k0QIAQ","31","4320",,,,,,,"2020-10-11",,"801B0000000LyeyIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREFIA4","01uB00000011k0QIAQ","29","4320",,,,,,,"2020-03-11",,"801B0000000LyezIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREFIA4","01uB00000011k0QIAQ","27","4320",,,,,,,"2020-07-25",,"801B0000000Lyf0IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KREFIA4","01uB00000011k0QIAQ","25","4320",,,,,,,"2020-01-22",,"801B0000000Lyf1IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD8OAM"
"001B0000018KRFOIA4","01uB00000011k0PIAQ","7","3600",,,,,,,"2019-07-05",,"801B0000000Lyf3IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCsOAM"
"001B0000018KRFOIA4","01uB00000011k0PIAQ","7","3600",,,,,,,"2019-11-09",,"801B0000000Lyf4IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCsOAM"
"001B0000018KRFOIA4","01uB00000011k0PIAQ","6","3600",,,,,,,"2019-09-16",,"801B0000000Lyf5IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCsOAM"
"001B0000018KRFOIA4","01uB00000011k0PIAQ","6","3600",,,,,,,"2019-10-08",,"801B0000000Lyf6IAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QCsOAM"
"001B0000018KREEIA4","01uB00000011k0XIAQ","5","4025",,,,,,,"2019-10-25",,"801B0000000LyehIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD2OAM"
"001B0000018KREEIA4","01uB00000011k0XIAQ","5","4025",,,,,,,"2020-01-12",,"801B0000000LyeiIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD2OAM"
"001B0000018KREEIA4","01uB00000011k0XIAQ","5","4025",,,,,,,"2019-07-28",,"801B0000000LyejIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QD2OAM"
"001B0000018KREFIA4","01uB00000011k0WIAQ","19","4560",,,,,,,"2019-01-28",,"801B0000000LyekIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","23","4560",,,,,,,"2019-05-18",,"801B0000000LyelIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","20","4560",,,,,,,"2019-06-30",,"801B0000000LyemIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","21","4560",,,,,,,"2019-11-02",,"801B0000000LyenIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","20","4560",,,,,,,"2019-12-11",,"801B0000000LyeoIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","20","4560",,,,,,,"2021-09-23",,"801B0000000LyepIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","22","4560",,,,,,,"2020-08-04",,"801B0000000LyeqIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KREFIA4","01uB00000011k0WIAQ","21","4560",,,,,,,"2020-10-03",,"801B0000000LyerIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDHOA2"
"001B0000018KRELIA4","01uB00000011k0NIAQ","8","6003",,,,,,,"2021-08-05",,"801B0000000LydnIAC",,"005B0000005h5P1IAI","01sB0000001rosmIAA",,,,,,,"Activated",,"0YAB00000008QDNOA2"
